门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"新绿洲鲜花婚庆(生日花，表白花，鲜花)	","9420704	",邢台,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"圣格花艺(生日花，表白花，鲜花)	","9421504	",北京,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花花店(生日花，表白花，鲜花)	","9427071	",葫芦岛,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"祯祥花艺(生日花，表白花，鲜花)	","9427074	",盘锦,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"苏小姐的花店(生日花，表白花，鲜花)	","9427075	",嘉兴,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"慧美花店(生日花，表白花，鲜花)	","9429613	",雅安,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"丽颖花店(生日花，表白花，鲜花)	","9436120	",绵阳,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"格艺鲜花礼品(生日花，表白花，鲜花)	","9436123	",赤峰,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"美丽心情鲜花店(生日花，表白花，鲜花)	","9436124	",阿克苏地区,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊(生日花，表白花，鲜花)	","9436125	",开封,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"绿草地鲜花坊(生日花，表白花，鲜花)	","9448532	",菏泽,"55.0	",--,0,未触犯红线,未触犯红线
"绿缘(生日花，表白花，鲜花)	","9467301	",宁德,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花悦(生日花，表白花，鲜花)	","9467302	",邢台,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"小蜜蜂鲜花店(生日花，表白花，鲜花)	","9467303	",襄阳,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"艺春嫁衣(生日花，表白花，鲜花)	","9467304	",南阳,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"51.K花店(生日花，表白花，鲜花）	","9467305	",商丘,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"缤纷花艺(生日花，表白花，鲜花）	","9467593	",郴州,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花之舞(生日花，表白花，鲜花)	","9467594	",南平,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"久久鲜花店(生日花，表白花，鲜花)	","9469123	",商丘,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"遍地花开	","9469128	",黄冈,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花醉美鲜花店(生日花，表白花，鲜花)	","9469716	",聊城,"56.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"心赏花坊(生日花，表白花，鲜花)	","9473944	",许昌,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鑫旺鲜花(生日花，表白花，鲜花)	","9474754	",天津,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玫瑰园鲜花店(生日花，表白花，鲜花)	","9475023	",德州,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"六月花艺气球(生日花，表白花，鲜花)	","9475024	",德州,"77.0	",--,0,未触犯红线,未触犯红线
"晓格鲜花店(生日花，表白花，鲜花)	","9475026	",连云港,"57.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花味人生(生日花，表白花，鲜花)	","9475516	",南通,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"晓时光鲜花店(生日花，表白花，鲜花)	","9475518	",成都,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"美林花屋(生日花，表白花，鲜花)	","9475519	",连云港,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"小森林花坊(生日花，表白花，鲜花)	","9476890	",泰州,"55.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"文碧花店(生日花，表白花，鲜花)	","9483373	",贵阳,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"德州齐翔(生日花，表白花，鲜花）	","9483775	",德州,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"四季鲜花店(生日花，表白花，鲜花)	","9483947	",镇江,"68.0	",--,0,未触犯红线,未触犯红线
"花仙谷鲜花店	","9484681	",重庆,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"婚庆鲜花	","9489595	",北京,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玫瑰花卉苑(生日花，表白花，鲜花)	","9490375	",济南,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花好月圆(生日花，表白花，鲜花)	","9495877	",许昌,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花语鲜花(生日花，表白花，鲜花)	","9500084	",淄博,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"王姨喜铺(生日花，表白花，鲜花)	","9504657	",扬州,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"敬霞鲜花婚庆(生日花，表白花，鲜花)	","9508736	",濮阳,"65.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"香城花坊(生日花，表白花，鲜花)	","9513042	",咸宁,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"金百合鲜花(生日花，表白花，鲜花)	","9513158	",四平,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"刘婕花艺坊(生日花，表白花，鲜花)	","9515547	",沧州,"56.0	",--,0,未触犯红线,未触犯红线
"喜临门鲜花婚庆(生日花，表白花，鲜花)	","9515548	",唐山,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"情缘鲜花坊(生日花，表白花，鲜花)	","9515549	",泰州,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"缘花艺影视工作室(生日花，表白花，鲜花)	","9515550	",遵义,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"莎莎花艺（生日花，表白花，鲜花）	","9522071	",赣州,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"伊人花坊(生日花，表白花，鲜花)	","9523421	",三明,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玲珑花艺(生日花，表白花，鲜花)	","9523429	",淄博,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"小龙女幸福花坊(生日花，表白花，鲜花)	","9523431	",红河州,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"馨悦花店(生日花，表白花，鲜花)	","9523432	",运城,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊（恋花花艺）	","9524857	",淮安,"56.0	",--,0,未触犯红线,未触犯红线
"花样多(生日花，表白花，鲜花)	","9527588	",岳阳,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"七彩陆婚庆庆典鲜花(生日花,表白花,鲜花店)	","9530293	",濮阳,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花恋鲜花店(生日花，表白花，鲜花)	","9539841	",邯郸,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花速递鲜花速递(生日花，表白花，鲜花)	","9541013	",北京,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"四季花卉(生日花，表白花，鲜花)	","9542451	",济宁,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"灿盛鲜花(生日花，表白花，鲜花)	","9542453	",西安,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"拾一花坊（生日鲜花、 表白花）	","9544484	",河池,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"香奈尔鲜花(生日花，表白花，鲜花)	","9544486	",南通,"87.0	",提升月均体检分-生意贷-8月,159,未触犯红线,未触犯红线
"辰辰鲜花婚庆(生日花，表白花，鲜花)	","9544487	",运城,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花艺花屋(生日花，表白花，鲜花)	","9544548	",朔州,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（三叶草花艺）	","9544549	",济宁,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花坊）	","9544551	",商丘,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（自献鲜花批发）	","9544553	",邯郸,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（虹辰花艺）	","9546843	",赣州,"65.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"佳佳乐鲜花婚庆生活馆(生日花，表白花，鲜花)	","9553654	",咸宁,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"温馨满屋鲜花店(生日花，表白花，鲜花)	","9563568	",黄冈,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"威咔花艺坊(生日花，表白花，鲜花)	","9566238	",中山,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"红盖头鲜花店(生日花，表白花，鲜花)	","9566240	",周口,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"羽沫花艺(生日花，表白花，鲜花)	","9566241	",镇江,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"真诚花艺(生日花，表白花，鲜花)	","9567665	",潮州,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"百合喜庆用品(生日花，表白花，鲜花)	","9567795	",安阳,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"美丽心情鲜花店(生日花，表白花，鲜花)	","9573708	",阿克苏地区,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"她的花(生日花，表白花，鲜花)	","9577800	",南通,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花天下(生日花，表白花，鲜花)	","9577803	",驻马店,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"拾米花艺(生日花，表白花，鲜花)	","9580605	",哈尔滨,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花艺视界(生日花，表白花，鲜花)	","9580607	",黔南布依族苗族自治州,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"朵蜜花艺(生日花，表白花，鲜花)	","9580609	",抚州,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花好月圆(生日花，表白花，鲜花)	","9580610	",河源,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花仙子(生日花，表白花，鲜花)	","9582113	",咸宁,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"情缘花坊(生日花，表白花，鲜花)	","9582182	",晋中,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"青青花艺（碧桂园店）	","9584489	",河源,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"倾心花坊（节日鲜花）	","9584490	",广州,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"精品花卉(生日花，表白花，鲜花)	","9586113	",济宁,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花语鲜花水果(生日花，表白花，鲜花)	","9586920	",淮安,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"青青花卉（高新区店生日花，表白花，鲜花)	","9597087	",河源,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花时间(生日花，表白花，鲜花)	","9597089	",江门,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"名扬花骨(生日花，表白花，鲜花)	","9598011	",江门,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花艺轩婚庆(生日花，表白花，鲜花)	","9598012	",台州,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花语花轩(生日花，表白花，鲜花)	","9598321	",内江,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"灵祥鲜花(生日花，表白花，鲜花)	","9598551	",南京,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"精灵花艺(生日花，表白花，鲜花)	","9598552	",温州,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"简单饰界花店(生日花，表白花，鲜花)	","9599550	",滁州,"65.0	",提升月均体检分-生意贷-8月,666,未触犯红线,未触犯红线
"艾诺鲜花（生日花，表白花，鲜花）	","9601162	",北京,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花与美(生日花，表白花，鲜花)	","9609628	",厦门,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花色花香(生日花，表白花，鲜花)	","9611954	",保山,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花语鲜花(生日花，表白花，鲜花)	","9611956	",襄阳,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"春泥鲜花坊(生日花，表白花，鲜花)	","9611957	",潍坊,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"那一朵尚品花坊(生日花，表白花，鲜花)	","9611958	",哈尔滨,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"小薇花艺(生日花，表白花，鲜花)	","9614620	",江门,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"无限极花店(生日花，表白花，鲜花)	","9614621	",北京,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"艺苑鲜花店(生日花，表白花，鲜花)	","9615334	",阳泉,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"女王花艺(生日花，表白花，鲜花)	","9616658	",张家界,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"欣雨花田(生日花，表白花，鲜花)	","9616659	",遵义,"92.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"弗洛拉鲜花店	","9616660	",北京,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"阳光花卉(生日花，表白花，鲜花)	","9616662	",乌海,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"时光如初(生日花，表白花，鲜花)	","9616663	",广元,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"1314花艺馆、鲜花	","9616664	",绍兴,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"520花艺馆(生日花，表白花，鲜花)	","9616665	",永州,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱栀家花坊(生日花，表白花，鲜花)	","9616977	",襄阳,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱花居鲜花店(生日花，表白花，鲜花)	","9617034	",广州,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"小乔鲜花(表白鲜花)	","9618221	",运城,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"先花店(生日花，表白花，鲜花)	","9619512	",楚雄彝族自治州,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"帝国花坊(生日花，表白花，鲜花)	","9619513	",恩施土家族苗族自治州,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"红枫叶鲜花坊(生日花，表白花，鲜花)	","9619649	",商丘,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"浪漫花都(生日花，表白花，鲜花)	","9619651	",宿迁,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱慕花艺(生日花，表白花，鲜花)	","9619716	",惠州,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"叁秋鲜花店	","9620649	",重庆,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"思味特艺术蛋糕鲜花店(生日花，表白花，鲜花)	","9621163	",衡水,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"9号花艺生活馆(生日花，表白花，鲜花)	","9626982	",莆田,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"唯爱花店(鲜花店，生日花，表白花）	","9628201	",天津,"81.0	",提升月均体检分-生意贷-8月,468,未触犯红线,未触犯红线
"无限极鲜花店(生日花，表白花，鲜花)	","9628315	",北京,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"天天鲜花(生日花，表白花，鲜花)	","9629549	",广州,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"梦媛花卉(生日花，表白花，鲜花)	","9629551	",琼海市,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"艾丽丝鲜花超市(生日花，表白花，鲜花)	","9629552	",枣庄,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"馨苑花坊(生日花，表白花，鲜花)	","9629623	",西安,"58.0	",--,0,未触犯红线,未触犯红线
"五朵花(生日花，表白花，鲜花)	","9629681	",赣州,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花道花坊(生日花，表白花，鲜花)	","9629786	",台州,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玻璃花坊(生日花，表白花，鲜花)	","9629956	",南阳,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"梦缘婚礼	","9630771	",广安,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"缤纷花艺(生日花，表白花，鲜花）	","9632771	",衢州,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花之海(生日花，表白花，鲜花)	","9634335	",哈尔滨,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅鲜花店（生日花，表白花，鲜花）	","9634642	",铁岭,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花如意(生日花，表白花，鲜花)	","9635446	",广州,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"简爱鲜花庆典(生日花，表白花，鲜花)	","9639063	",济宁,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花漾flower(表白店，生日花，鲜花）	","9641802	",天津,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"管管鲜花(生日花，表白花，鲜花)	","9643510	",石家庄,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"朝阳园艺(生日花，表白花，鲜花)	","9646173	",郴州,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花花世界(生日花，表白花，鲜花)	","9646174	",石家庄,"51.0	",--,0,未触犯红线,未触犯红线
"槿妍花舍(生日花，表白花，鲜花)	","9646175	",湘西土家族苗族自治州,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"FLOWER意达(生日花，表白花，鲜花)	","9646177	",曲靖,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花丶掌盟花艺	","9646180	",杭州,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"芊资花坊(生日花，表白花，鲜花)	","9646181	",酒泉,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"精致花艺馆(生日花，表白花，鲜花)	","9646182	",呼伦贝尔,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"三三鲜花店(生日花，表白花，鲜花)	","9647453	",安顺,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"南巷花开(生日花，表白花，鲜花)	","9647455	",遵义,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"时尚花卉(生日花，表白花，鲜花)	","9647456	",益阳,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"世纪婚庆鲜花(生日花，表白花，鲜花)	","9647457	",白银,"59.0	",--,0,未触犯红线,未触犯红线
"壹号花坊(生日花，表白花，鲜花)	","9648321	",廊坊,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"匠心派鲜花(生日花，表白花，鲜花)	","9649462	",阳江,"55.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"醉花樱鲜花苑	","9650453	",楚雄彝族自治州,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花坊万达店（(生日花，表白花，鲜花)）	","9652608	",温州,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"豆豆花艺(教师节花束)	","9652610	",许昌,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"佳缘花艺(生日花，表白花，鲜花)	","9652613	",嘉兴,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"漂亮鲜花（生日,表白,鲜花店）	","9652614	",盐城,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"金美婚庆(生日花，表白花，鲜花）	","9652615	",重庆,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"皇家花园鲜花(表白鲜花)	","9652616	",宜昌,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花商行店(生日花，表白花，鲜花)	","9652617	",长春,"57.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"浪漫满屋鲜花婚庆(生日花，表白花，鲜花)	","9652973	",金昌,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"朵朵花艺(生日花，表白花，鲜花)	","9652974	",德州,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"2513鲜花速递	","9653436	",朝阳,"55.0	",--,0,未触犯红线,未触犯红线
"春蕾鲜花玫瑰(生日花，表白花，鲜花)	","9653738	",邯郸,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"繁花似锦(生日花，表白花，鲜花)	","9665021	",赣州,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花点时间(生日花，表白花，鲜花)	","9672252	",北京,"52.0	",--,0,未触犯红线,未触犯红线
"花开半夏花艺(生日花，表白花，鲜花)	","9672254	",芜湖,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"一间花店(生日花，表白花，鲜花)	","9672255	",包头,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"七色花店(生日花，表白花，鲜花)	","9672257	",呼伦贝尔,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"瑞云花卉店(生日花，表白花，鲜花)	","9673877	",德州,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"转角花坊（生日,表白花,鲜花店）	","9674128	",赣州,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"锦上花开(生日花，表白花，鲜花)	","9674131	",定西,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花世界(生日花，表白花，鲜花)	","9674136	",娄底,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"青青花艺(生日花，表白花，鲜花)	","9678576	",温州,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"幸福花卉(生日花，表白花，鲜花)	","9681719	",信阳,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花遇见鲜花(生日花，表白花，鲜花)	","9681720	",贺州,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"苏苏花艺(生日花，表白花，鲜花)	","9681940	",沈阳,"62.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"玫瑰丽舍(生日花，表白花，鲜花)	","9686405	",济南,"68.0	",--,0,未触犯红线,未触犯红线
"米恋家居花艺(生日花，表白花，鲜花)	","9687672	",宜宾,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"告白花艺(生日花，表白花，鲜花)	","9689337	",聊城,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱花季(生日花，表白花，鲜花)	","9691291	",肇庆,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花语花艺(生日花，表白花，鲜花)	","9695706	",肇庆,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"木子鲜花坊(生日花，表白花，鲜花)	","9695817	",邯郸,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花样年华（教师节鲜花）	","9697412	",商洛,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"勿忘我鲜花坊	","9697512	",文山州,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"四季花坊(表白鲜花)	","9697733	",广州,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"喜上喜花坊(生日花，表白花，鲜花)	","9699951	",郑州,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"中赫花艺	","9699952	",文山州,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"德国花店(生日花，表白花，鲜花)	","9699954	",湖州,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"七彩花语坊(生日花，表白花，鲜花)	","9700587	",四平,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"春暖花开(生日花，表白花，鲜花)	","9700589	",宜宾,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花生活花店(生日花，表白花，鲜花)	","9703255	",孝感,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"蝶恋花花艺生活馆(生日花，表白花，鲜花)	","9706522	",衡阳,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花语花艺(生日花，表白花，鲜花)	","9707541	",惠州,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"爱情海(生日花，表白花，鲜花)	","9707543	",阜阳,"65.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"马隆花艺(生日花，表白花，鲜花)	","9707544	",南京,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"橄榄树花店(生日花，表白花，鲜花)	","9708318	",包头,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"友缘花店(生日花，表白花，鲜花)	","9708795	",南通,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"千禧缘鲜花婚庆(生日花，表白花，鲜花)	","9709099	",重庆,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"鲜花婚庆(生日花，表白花，鲜花)	","9709729	",徐州,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"花芊谷花艺(生日花，表白花，鲜花)	","9709741	",深圳,"55.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
