门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"邂逅花坊鲜花（珍爱花艺）	","6615282	",伊春市,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（森丽鲜花）	","6615283	",锦州,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（初见花艺生活馆）	","6615284	",唐山,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝶恋花坊）	","6615285	",邯郸,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花艺坊）	","6615286	",临沂,"78.0	",--,58,未触犯红线,未触犯红线
"邂逅花坊鲜花（蒂澜花艺）	","6621635	",成都,"47.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（宇庭花艺）	","6641492	",福州,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花婚庆）	","6671661	",松原,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（茗杨花坊）	","6718413	",大理白族自治州,"69.0	",--,399,未触犯红线,未触犯红线
"宫前鲜花店(七夕预定，表白，鲜花)	","6728338	",天津,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（钰琳珑花艺）	","6731251	",泉州,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花企画）	","6743830	",银川,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花里花店）	","6755455	",亳州,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（田园花坊）	","6755457	",南京,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（明星鲜花）	","6755458	",石家庄,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（原色花店）	","6755460	",承德,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（缘梦花艺）	","6755465	",长春,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花知轩）	","6755469	",唐山,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（未来鲜花生活馆）	","6755470	",福州,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（青青鲜花）	","6755471	",沧州,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇尚花坊）	","6755472	",烟台,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（九里鲜花）	","6755473	",镇江,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（常德津澧华云园艺）	","6755474	",长沙,"52.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心缘花无缺花艺）	","6756230	",沧州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（森林里鲜花店）	","6756528	",哈尔滨,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花礼）	","6756529	",北京,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情之缘花卉）	","6756530	",榆林,"51.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（唯爱花店）	","6756532	",合肥,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花前月下）	","6756533	",贵阳,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心怡鲜花店）	","6756614	",廊坊,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（手拉手鲜花店）	","6756615	",邯郸,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一品鲜花）	","6758117	",烟台,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（简爱花坊）	","6797475	",阜阳,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（明媚De花艺）	","6797478	",北京,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷生活花艺馆）	","6797479	",淮南,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（妙语花香）	","6797481	",北京,"58.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（娜娜花坊）	","6797705	",台州,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（佳偶花坊）	","6797975	",贵阳,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（FLOWER埖域）	","6865860	",阜阳,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（芳溪林花艺鲜花）	","6865864	",沈阳,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金百合鲜花）	","6865865	",石嘴山,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（卉子花间）	","6865866	",长沙,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（艺花源花艺）	","6865869	",茂名,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（太阳红花店）	","6865871	",太原,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七里香花艺）	","6865873	",天水,"60.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一品花艺）	","6865874	",东莞,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（有缘鲜花）	","6865878	",重庆,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜布鲜花）	","6865879	",枣庄,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（锡山园艺）	","6865881	",无锡,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（香花坊花艺工作室）	","6865883	",荆州,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（知音婚庆鲜花）	","6865884	",金华,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（琴之涵鲜花店）	","6867393	",淮南,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百合花行）	","6867394	",衢州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百花香）	","6867395	",郑州,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（铭铭花店）	","6867462	",河源,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（缘之缘花店）	","6882063	",中山,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（荣鑫鲜花店）	","6882066	",双鸭山,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（绿之缘花艺）	","6882067	",马鞍山,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之翼鲜花植物）	","6882068	",青岛,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（童花品牌集合店）	","6882070	",六安,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（兰草缘花坊）	","6882071	",合肥,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（嘟妈SHOP颜如玉）	","6882072	",中山,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店）	","6882073	",兰州,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浪漫满屋）	","6882336	",六安,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（普兆鲜花）	","6956260	",菏泽,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（春季花艺）	","6956263	",湛江,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花芊岛花店）	","6956265	",肇庆,"84.0	",--,198,未触犯红线,未触犯红线
"邂逅花坊鲜花（花的海洋）	","6956268	",亳州,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（四季花卉）	","6956269	",淮北,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜洋洋花店）	","6956437	",成都,"66.0	",--,0,未触犯红线,未触犯红线
"茉莉花屋(七夕预定，表白，鲜花)	","6967133	",娄底,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（那些花儿）	","6968113	",临沂,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花印象花艺）	","6968114	",哈尔滨,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（御花园花坊）	","6968117	",绍兴,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫函鲜花）	","6968120	",佛山,"76.0	",--,499,未触犯红线,未触犯红线
"邂逅花坊鲜花（晨晟花艺）	","6968206	",湖州,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花汐故里）	","6993223	",保定,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花房姑娘）	","6993224	",武威,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（嘉丽达花店）	","6993226	",郴州,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（缘庆花艺）	","7028639	",崇左,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一品花艺）	","7028641	",漳州,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜来登花卉）	","7028642	",佳木斯,"85.0	",--,0,未触犯红线,未触犯红线
"名艺花店·七夕鲜花	","7030190	",泉州,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（实力派鲜花婚庆）	","7044092	",青岛,"67.0	",--,0,未触犯红线,未触犯红线
"漂亮鲜花(七夕预定，表白，鲜花)	","7112547	",盐城,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花店）	","7149063	",上海,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花好月圆）	","7165942	",六安,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰花坊）	","7165943	",百色,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（邂逅花坊）	","7165944	",德阳,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（时光花里）	","7165945	",泉州,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（九月花舍）	","7166020	",岳阳,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百合文化）	","7166021	",日照,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（沫沫鲜花）	","7166192	",杭州,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（太阳花艺）	","7207712	",济南,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（圆水木花坊）	","7207713	",长春,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（丽娜鲜花）	","7207714	",佳木斯,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（怡尚花缘）	","7207715	",菏泽,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花语心愿花坊）	","7207716	",合肥,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（翠楫园艺）	","7207717	",上海,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（马隆花艺）	","7207718	",宁德,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（姜小姐鲜花）	","7207719	",烟台,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（珍爱美）	","7207721	",泉州,"82.0	",--,0,未触犯红线,未触犯红线
"百合花坊(银兴一路店)	","7207725	",梧州,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（御花源）	","7207727	",厦门,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花阁）	","7207840	",佛山,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花仙子花坊）	","7207853	",重庆,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（温馨婚庆）	","7207855	",昆明,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（纤纤花卉）	","7232791	",苏州,"81.0	",--,0,未触犯红线,未触犯红线
"初见花屋（世纪金源店）	","7264545	",合肥,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（醉美花坊）	","7264546	",巴音郭楞蒙古自治州,"74.0	",--,0,未触犯红线,未触犯红线
"朵朵花坊鲜花	","7264547	",贵阳,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（双凤花店）	","7264549	",青岛,"60.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（曼妮花店）	","7264550	",保定,"78.0	",--,804,未触犯红线,未触犯红线
"邂逅花坊鲜花（邂逅花坊）	","7264551	",徐州,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷生活花艺馆）	","7264553	",黄冈,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百花园鲜花批发）	","7266641	",临汾,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花）	","7301999	",哈尔滨,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（米兰花艺）	","7310183	",兰州,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花店）	","7310184	",嘉兴,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（邂逅花坊）	","7310185	",长春,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫晴花艺工作室)	","7310186	",南平,"57.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（斗香鲜花婚庆)	","7310189	",青岛,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（漫花庭)	","7310192	",南宁,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玉洁婚庆)	","7310750	",昆明,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花创花艺设计)	","7350578	",成都,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（烘焙花艺）	","7350579	",武威,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫徽园艺店)	","7350580	",六安,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（Amor花店)	","7350581	",温州,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚花艺)	","7350582	",西安,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（Essence花店)	","7350583	",南阳,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（俪缘花坊)	","7350584	",咸宁,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（家太爱太)	","7350585	",常德,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（悦禧婚庆花艺馆)	","7350586	",合肥,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚品花店)	","7350589	",徐州,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（与你有约)	","7350590	",厦门,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情之旅)	","7351197	",泉州,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（红玫瑰鲜花店)	","7351198	",吕梁,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（那一朵花店)	","7351199	",临汾,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花好月缘）	","7354111	",中卫,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（洪庙店）	","7361756	",上海,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一间花店）	","7362721	",合肥,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之缘花艺）	","7392785	",株洲,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫怡花店）	","7392789	",上海,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜欢你婚庆）	","7392793	",遵义,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（后花园）	","7392794	",南充,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷）	","7392797	",淮南,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫伊园艺）	","7392798	",金华,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚鲜花）	","7392908	",信阳,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（幸福新娘）	","7392911	",石家庄,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱花居勿忘我）	","7392912	",宜昌,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之语鲜花）	","7427918	",宝鸡,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店庐阳区）	","7427920	",合肥,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（李氏鲜花）	","7427921	",临沂,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（路遇鲜花）	","7427922	",哈尔滨,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（滟滟水族花卉城）	","7427923	",烟台,"51.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（红星花卉老店）	","7427924	",安庆,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（泰合花店）	","7427925	",孝感,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（以琳鲜花）	","7427928	",淄博,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚花坊）	","7427929	",宁波,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（珍爱鲜花）	","7429069	",克孜勒苏柯尔克孜自治州,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花艺轩）	","7429071	",遵义,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之韵鲜花）	","7429072	",大庆,"64.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金百合花坊）	","7429073	",安庆,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（挚爱花坊）	","7429074	",伊犁哈萨克自治州,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（非爱不可）	","7429075	",重庆,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鸿鑫鲜花馆）	","7467778	",金华,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝴蝶花店）	","7475302	",镇江,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（兰卡花艺）	","7475305	",滁州,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷鲜花）	","7475306	",赤峰,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚品花艺）	","7475308	",巴中,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（伊甸园鲜花坊）	","7475309	",佳木斯,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（匠心花艺馆）	","7475310	",厦门,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（陌上花开）	","7475313	",乌鲁木齐,"57.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店）	","7514953	",成都,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（森小花行）	","7514955	",南京,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千百度花行）	","7514956	",青岛,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（丽娜花卉）	","7514957	",南宁,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（华娟花店）	","7514958	",福州,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花唯美）	","7514959	",厦门,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花海）	","7514960	",杭州,"59.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（繁花似锦鲜花店）	","7514961	",六盘水,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（第五季鲜花店）	","7514962	",宁波,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（钟爱Flower）	","7515552	",临汾,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心相印花艺婚庆）	","7515554	",衡阳,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（满意花店）	","7515555	",厦门,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（窃窃花语鲜花）	","7515596	",呼和浩特,"59.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（属于你的花店）	","7530797	",厦门,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫月亮）	","7545301	",仙桃,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（俊杰鲜花店）	","7545303	",牡丹江,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱慕花艺）	","7545308	",江门,"86.0	",--,0,未触犯红线,未触犯红线
"万卉源(七夕预定，表白，鲜花)	","7545312	",北京,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之语花卉）	","7545314	",铜仁,"86.0	",--,0,未触犯红线,未触犯红线
"华鸿花艺·七夕表白鲜花	","7545315	",铜仁,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（中艺爱花居）	","7545316	",常州,"47.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（沐恩花坊）	","7546836	",滁州,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见花译）	","7556958	",北京,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光花坊）	","7565279	",金华,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（伊诺花屋）	","7641907	",大同,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（彩云花店）	","7641908	",黔东南苗族侗族自治州,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（涵露花坊）	","7641912	",昆明,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝶恋花）	","7641914	",克拉玛依,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鱼小姐）	","7641915	",盐城,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（欣春鲜花店）	","7641916	",合肥,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（新绿花卉）	","7641920	",晋城,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光花缘）	","7641921	",黄石,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（问花）	","7641922	",泉州,"49.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七晨花艺）	","7642942	",贵阳,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花遇上蛋糕)	","7707656	",遵义,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（海丰鲜花行）	","7707657	",西宁,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花溪畔花艺生活馆）	","7707658	",六安,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（真情花艺）	","7707659	",黔西南布依族苗族自治州,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（园艺花卉）	","7707660	",黔东南苗族侗族自治州,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（忆光年花艺）	","7725181	",苏州,"51.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（青花坊）	","7743110	",北京,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（生如夏花）	","7743114	",赣州,"54.0	",--,0,未触犯红线,未触犯红线
"花礼花艺·七夕鲜花	","7743116	",厦门,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷更懂女人的花店）	","7743117	",淮南,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜洋洋花行）	","7743118	",商丘,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（清和花艺鲜花）	","7743120	",温州,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（盈祥鲜花）	","7743121	",温州,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（云芳鲜花）	","7785794	",本溪,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（依伊花艺店）	","7785795	",中山,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（卓一花业）	","7785797	",淮南,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（恋上你花坊）	","7785799	",盐城,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰之约）	","7859985	",襄阳,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（明月花舍）	","7859990	",湛江,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花）	","7859992	",北京,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（月.花店）	","7859993	",宿州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（清和花艺）	","7859994	",温州,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（君艺鲜花）	","7859995	",北京,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店）	","7859997	",蚌埠,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（精致花艺馆）	","7859999	",六安,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（简爱花店）	","7907149	",徐州,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（梦想花园）	","7926786	",驻马店,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（芊姿花艺）	","7926787	",黔西南布依族苗族自治州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花先生花艺馆）	","7926790	",哈尔滨,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅琳花艺）	","7926791	",佛山,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（九色花坊）	","7926795	",宜昌,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一花一世界）	","7926796	",凉山彝族自治州,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浅浅花艺）	","7978208	",绵阳,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花妖花艺美学）	","7990449	",包头,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（清和花艺坊）	","7990450	",温州,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（婷好花艺）	","7990451	",宁波,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（钟情是你花艺）	","7990452	",南宁,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（今生有缘鲜花店）	","7990453	",赤峰,"88.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（茉里）	","7990454	",衡水,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（馨灵花坊）	","8054666	",上海,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（馨艺花卉鲜花）	","8054673	",安阳,"77.0	",--,0,未触犯红线,未触犯红线
