,供应商ID,供应商名,城市名,门店ID,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
914,22267202676,花非花科技（原邂逅花坊）,鞍山,2042569172,龙凤鲜花庆典（东矿街店）,156.2,70.29,1,156.2,78.1,78.1,85.91,78.1,0.5,0,0.0,0,0,0,0,156.2,0,0.0,20201112,20201211
507,22267202676,花非花科技（原邂逅花坊）,唐山,300672439,邂逅花坊（初见花艺生活馆胥新街店）,179.0,153.0,1,179.0,169.0,169.0,26.0,9.0,0.05,0,0.0,0,0,0,0,179.0,0,0.0,20201112,20201211
505,22267202676,花非花科技（原邂逅花坊）,哈尔滨,166924814,晓薇花店,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
513,22267202676,花非花科技（原邂逅花坊）,重庆,166924866,邂逅花坊（思情花艺松青路店）,33.0,20.68,1,33.0,33.0,33.0,8.32,0.0,0.0,0,0.0,0,0,0,0,29.0,0,4.0,20201112,20201211
109,22267202676,花非花科技（原邂逅花坊）,开封,336616921,邂逅花坊（萍聚鲜花礼品县府南街店）,298.0,128.7,1,298.0,143.0,143.0,169.3,155.0,0.52,1,143.0,0,0,1,0,298.0,0,0.0,20201112,20201211
904,22267202676,花非花科技（原邂逅花坊）,衡阳,300692323,邂逅花坊（心相印花艺婚庆江中路店）,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
503,22267202676,花非花科技（原邂逅花坊）,新乡,2036845295,邂逅花坊（花心思鲜花平原路店）,189.0,159.3,1,189.0,176.0,176.0,29.7,12.0,0.06,0,0.0,0,0,0,0,189.0,0,0.0,20201112,20201211
502,22267202676,花非花科技（原邂逅花坊）,南京,170246083,邂逅花坊（爱尚你鲜花和燕路店）,298.2,128.88,1,298.2,143.2,143.2,169.32,155.0,0.52,0,0.0,0,0,0,0,298.2,0,0.0,20201112,20201211
106,22267202676,花非花科技（原邂逅花坊）,抚顺,170246097,邂逅花坊（哚哚花艺贵德街店）,176.0,73.8,1,176.0,79.0,79.0,102.2,94.0,0.53,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
104,22267202676,花非花科技（原邂逅花坊）,桂林,2043167129,花草集（穿山东路店）,76.0,68.4,1,76.0,76.0,76.0,7.6,0.0,0.0,0,0.0,0,0,0,0,76.0,0,0.0,20201112,20201211
926,22267202676,花非花科技（原邂逅花坊）,徐州,305105518,邂逅花坊（尚品花店棠马路店）,176.0,76.5,1,176.0,75.0,75.0,99.5,91.0,0.52,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
917,22267202676,花非花科技（原邂逅花坊）,哈尔滨,2036262860,邂逅花坊（苏梅花艺中源大道店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,3,282.0,0,2,1,0,176.0,0,0.0,20201112,20201211
319,22267202676,花非花科技（原邂逅花坊）,合肥,167739038,邂逅花坊（育才花园店）,19.9,17.91,1,19.9,19.9,19.9,1.99,0.0,0.0,0,0.0,0,0,0,0,19.9,0,0.0,20201112,20201211
500,22267202676,花非花科技（原邂逅花坊）,双鸭山,2036101245,壹号花坊(密语花坊店),39.8,17.91,1,39.8,19.9,19.9,21.89,19.9,0.5,0,0.0,0,0,0,0,39.8,0,0.0,20201112,20201211
921,22267202676,花非花科技（原邂逅花坊）,洛阳,2036103505,邂逅花坊（糖糖花屋丽春路店）,29.0,26.68,1,29.0,29.0,29.0,2.32,0.0,0.0,0,0.0,0,0,0,0,29.0,0,0.0,20201112,20201211
324,22267202676,花非花科技（原邂逅花坊）,安庆,336829553,邂逅花坊（好多花迎江区店）,256.0,112.5,1,256.0,125.0,125.0,143.5,131.0,0.51,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
896,22267202676,花非花科技（原邂逅花坊）,临汾,169732228,邂逅花坊（纤纤花艺望桥北街店）,88.0,73.8,1,88.0,80.0,80.0,14.2,6.0,0.07,1,83.0,0,0,1,0,88.0,0,0.0,20201112,20201211
887,22267202676,花非花科技（原邂逅花坊）,吉安,2036855284,邂逅花坊（浪漫满屋花艺青原区店）,176.1,76.59,1,176.1,85.1,85.1,99.51,91.0,0.52,0,0.0,0,0,0,0,176.1,0,0.0,20201112,20201211
925,22267202676,花非花科技（原邂逅花坊）,资阳,170245955,邂逅花坊（花语鲜花晶鑫街店）,76.0,65.7,1,76.0,63.0,63.0,10.3,3.0,0.04,0,0.0,0,0,0,0,76.0,0,0.0,20201112,20201211
310,22267202676,花非花科技（原邂逅花坊）,威海,2042539240,红豆鲜花蛋糕（富山路店）,128.0,112.5,1,128.0,125.0,125.0,15.5,3.0,0.02,0,0.0,0,0,0,0,128.0,0,0.0,20201112,20201211
977,22267202676,花非花科技（原邂逅花坊）,蚌埠,166924756,邂逅花坊(七彩花艺店),118.0,100.8,1,118.0,109.0,109.0,17.2,6.0,0.05,1,76.0,0,0,1,0,118.0,0,0.0,20201112,20201211
465,22267202676,花非花科技（原邂逅花坊）,巴彦淖尔,2043492991,金娃娃鲜花礼仪（团结东路店）,99.0,84.6,1,99.0,94.0,94.0,14.4,5.0,0.05,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
1040,22267202676,花非花科技（原邂逅花坊）,济南,2043513880,四季花坊（凤城东大街店）,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
350,22267202676,花非花科技（原邂逅花坊）,东莞,171029574,邂逅花坊（元美中路店）,108.2,94.02,1,108.2,102.2,102.2,14.18,6.0,0.06,0,0.0,0,0,0,0,108.2,0,0.0,20201112,20201211
354,22267202676,花非花科技（原邂逅花坊）,松原,167744236,邂逅花坊（长岭镇店）,89.0,77.4,1,89.0,86.0,86.0,11.6,3.0,0.03,0,0.0,0,0,0,0,89.0,0,0.0,20201112,20201211
357,22267202676,花非花科技（原邂逅花坊）,泉州,335774212,邂逅花坊（钰琳珑花艺梅岭街道店）,256.0,109.8,1,256.0,119.0,119.0,146.2,134.0,0.52,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
405,22267202676,花非花科技（原邂逅花坊）,榆林,2043464136,爱尚花屋（神木市店）,258.0,227.7,1,258.0,253.0,253.0,30.3,5.0,0.02,0,0.0,0,0,0,0,258.0,0,0.0,20201112,20201211
1029,22267202676,花非花科技（原邂逅花坊）,合肥,166924913,邂逅花坊（完美鲜花人民中路店）,256.0,109.8,1,256.0,117.0,117.0,146.2,134.0,0.52,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
404,22267202676,花非花科技（原邂逅花坊）,张家口,335744173,邂逅花坊（婕拉花艺宣府大街店）,39.0,35.1,1,39.0,39.0,39.0,3.9,0.0,0.0,0,0.0,0,0,0,0,39.0,0,0.0,20201112,20201211
55,22267202676,花非花科技（原邂逅花坊）,廊坊,166924934,邂逅花坊（花仙子会昌街东段店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
48,22267202676,花非花科技（原邂逅花坊）,乐山,170245971,邂逅花坊（良英鲜花店龙北路店）,176.1,79.29,1,176.1,88.1,88.1,96.81,88.0,0.5,0,0.0,0,0,0,0,176.1,0,0.0,20201112,20201211
1035,22267202676,花非花科技（原邂逅花坊）,嘉兴,2036091506,邂逅花坊（圣芳鲜花华新路店）,19.9,12.51,1,19.9,10.9,10.9,7.39,6.0,0.3,0,0.0,0,0,0,0,19.9,0,0.0,20201112,20201211
1036,22267202676,花非花科技（原邂逅花坊）,贵阳,300702815,邂逅花坊（勿忘初心花艺前进路店）,99.0,86.4,1,99.0,96.0,96.0,12.6,3.0,0.03,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
1046,22267202676,花非花科技（原邂逅花坊）,沈阳,169732259,邂逅花坊（花艺苑五爱街店）,179.0,158.4,1,179.0,176.0,176.0,20.6,3.0,0.02,0,0.0,0,0,0,0,179.0,0,0.0,20201112,20201211
1018,22267202676,花非花科技（原邂逅花坊）,湘潭,304902551,邂逅花坊（花开相恋和平街道店）,198.0,81.0,1,198.0,90.0,90.0,117.0,108.0,0.55,1,60.5,0,1,0,0,198.0,0,0.0,20201112,20201211
1047,22267202676,花非花科技（原邂逅花坊）,威海,166924980,邂逅花坊(统一路店),176.0,76.5,1,176.0,82.0,82.0,99.5,91.0,0.52,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
390,22267202676,花非花科技（原邂逅花坊）,合肥,170245918,邂逅花坊（云尚花店黄山路店）,128.0,112.24,1,128.0,122.0,122.0,15.76,6.0,0.05,0,0.0,0,0,0,0,128.0,0,0.0,20201112,20201211
40,22267202676,花非花科技（原邂逅花坊）,菏泽,2042489213,花样屋（麒麟大道店）,198.0,86.4,1,198.0,96.0,96.0,111.6,102.0,0.52,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
365,22267202676,花非花科技（原邂逅花坊）,廊坊,304902556,邂逅花坊（克洛花店燕顺路店）,329.0,286.2,1,329.0,318.0,318.0,42.8,11.0,0.03,0,0.0,0,0,0,0,329.0,0,0.0,20201112,20201211
1056,22267202676,花非花科技（原邂逅花坊）,池州,300712248,邂逅花坊（米蘭花店秋浦东路店）,256.1,104.44,1,256.1,113.55,113.55,151.66,140.05,0.55,0,0.0,0,0,0,0,256.1,0,0.0,20201112,20201211
385,22267202676,花非花科技（原邂逅花坊）,郑州,166924897,邂逅花坊（鲜花坊店）,39.8,18.31,1,39.8,19.9,19.9,21.49,19.9,0.5,0,0.0,0,0,0,0,39.8,0,0.0,20201112,20201211
1061,22267202676,花非花科技（原邂逅花坊）,西安,170245942,邂逅花坊（鲜花婚庆花坊新医路店）,198.0,81.0,1,198.0,87.0,87.0,117.0,108.0,0.55,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
1067,22267202676,花非花科技（原邂逅花坊）,伊春,2036081707,邂逅花坊（Moon花礼订制伊春区店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
1069,22267202676,花非花科技（原邂逅花坊）,蚌埠,170245904,邂逅花坊（九玖花坊禹王路店）,76.0,63.0,1,76.0,60.0,60.0,13.0,6.0,0.08,0,0.0,0,0,0,0,76.0,0,0.0,20201112,20201211
376,22267202676,花非花科技（原邂逅花坊）,深圳,166924952,邂逅花坊（雅涵花店）,88.0,73.8,1,88.0,81.0,81.0,14.2,6.0,0.07,0,0.0,0,0,0,0,88.0,0,0.0,20201112,20201211
349,22267202676,花非花科技（原邂逅花坊）,成都,167744244,柠檬花花店,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
423,22267202676,花非花科技（原邂逅花坊）,娄底,335797380,邂逅花坊（茉莉花屋凤阳街店）,168.0,148.5,1,168.0,165.0,165.0,19.5,3.0,0.02,0,0.0,0,0,0,0,168.0,0,0.0,20201112,20201211
463,22267202676,花非花科技（原邂逅花坊）,唐山,335764128,邂逅花坊（花唯美鲜花庆典古冶区店）,278.0,119.7,1,278.0,133.0,133.0,158.3,145.0,0.52,0,0.0,0,0,0,0,278.0,0,0.0,20201112,20201211
450,22267202676,花非花科技（原邂逅花坊）,吕梁,2043167113,遇见花开（中阳楼街店）,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
461,22267202676,花非花科技（原邂逅花坊）,晋中,2036825265,邂逅花坊（金帝鲜花礼品店南大街店）,99.0,83.7,1,99.0,93.0,93.0,15.3,6.0,0.06,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
961,22267202676,花非花科技（原邂逅花坊）,娄底,2042459246,百花园鲜花（新城路店）,216.0,89.1,1,216.0,99.0,99.0,126.9,117.0,0.54,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
460,22267202676,花非花科技（原邂逅花坊）,杭州,167744226,邂逅花坊（东之卉花艺文二路店）,69.0,62.1,1,69.0,69.0,69.0,6.9,0.0,0.0,0,0.0,0,0,0,0,69.0,0,0.0,20201112,20201211
966,22267202676,花非花科技（原邂逅花坊）,泉州,300722375,邂逅花坊（时光花里兴贤路店）,198.0,76.5,1,198.0,82.0,82.0,121.5,113.0,0.57,1,315.0,0,0,1,0,198.0,0,0.0,20201112,20201211
457,22267202676,花非花科技（原邂逅花坊）,钦州,169732204,邂逅花坊（时尚花坊新兴路店）,176.0,79.2,1,176.0,83.0,83.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
455,22267202676,花非花科技（原邂逅花坊）,成都,304892603,邂逅花坊（365花坊府河路店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
80,22267202676,花非花科技（原邂逅花坊）,郑州,170246022,邂逅花坊（新华路店）,108.0,73.8,1,108.0,79.0,79.0,34.2,26.0,0.24,0,0.0,0,0,0,0,108.0,0,0.0,20201112,20201211
971,22267202676,花非花科技（原邂逅花坊）,哈尔滨,170245993,邂逅花坊（拾悦花甜建文街店）,69.2,59.58,1,69.2,66.2,66.2,9.62,3.0,0.04,0,0.0,0,0,0,0,69.2,0,0.0,20201112,20201211
453,22267202676,花非花科技（原邂逅花坊）,运城,166924794,邂逅花坊（鲜花小屋店）,176.0,76.5,1,176.0,85.0,85.0,99.5,91.0,0.52,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
451,22267202676,花非花科技（原邂逅花坊）,哈尔滨,2036084098,邂逅花坊（春色撩人鲜花定制健龙路店）,39.0,32.4,1,39.0,32.5,32.5,6.6,3.0,0.08,1,73.0,1,0,0,0,39.0,0,0.0,20201112,20201211
117,22267202676,花非花科技（原邂逅花坊）,佛山,170246024,邂逅花坊（紫函花兿长安路店）,176.1,73.84,1,176.1,82.05,82.05,102.26,94.05,0.53,0,0.0,0,0,0,0,176.1,0,0.0,20201112,20201211
1013,22267202676,花非花科技（原邂逅花坊）,昆明,2043362453,爱络花卉（职教基地店）,198.0,86.4,1,198.0,96.0,96.0,111.6,102.0,0.52,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
448,22267202676,花非花科技（原邂逅花坊）,长治,2043482907,真爱花店（紫团街店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
444,22267202676,花非花科技（原邂逅花坊）,自贡,300672901,邂逅花坊（先花店海棠路店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
438,22267202676,花非花科技（原邂逅花坊）,咸阳,2042489185,恒海鲜花（顺太大街店）,216.0,94.5,1,216.0,105.0,105.0,121.5,111.0,0.51,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
338,22267202676,花非花科技（原邂逅花坊）,银川,305225286,邂逅花坊（花企画上海西路店）,176.0,71.1,1,176.0,78.0,78.0,104.9,97.0,0.55,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
987,22267202676,花非花科技（原邂逅花坊）,芜湖,2042499388,德馨花艺（三山区店）,176.0,71.1,1,176.0,78.0,78.0,104.9,97.0,0.55,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
65,22267202676,花非花科技（原邂逅花坊）,周口,2043127354,堡尔花艺（紫气大道店）,152.1,68.49,1,152.1,76.1,76.1,83.61,76.0,0.5,1,75.5,0,0,1,0,152.1,0,0.0,20201112,20201211
1000,22267202676,花非花科技（原邂逅花坊）,北京,336586851,邂逅花坊（美之纯石景山区店）,265.1,108.09,1,265.1,119.1,119.1,157.01,145.0,0.55,0,0.0,0,0,0,0,256.1,0,9.0,20201112,20201211
1001,22267202676,花非花科技（原邂逅花坊）,嘉兴,2043157291,槿色花艺（斜西街店）,176.1,73.84,1,176.1,78.05,78.05,102.26,94.05,0.53,0,0.0,0,0,0,0,176.1,0,0.0,20201112,20201211
431,22267202676,花非花科技（原邂逅花坊）,许昌,2042499395,心赏花坊（梅里路店）,256.0,109.8,1,256.0,122.0,122.0,146.2,134.0,0.52,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
428,22267202676,花非花科技（原邂逅花坊）,贵阳,300742114,邂逅花坊（心愿屋花店1乌金路店）,198.0,86.4,1,198.0,96.0,96.0,111.6,102.0,0.52,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
877,22267202676,花非花科技（原邂逅花坊）,阜阳,304912648,邂逅花坊（花意莲花路店）,516.1,225.04,1,516.1,250.05,250.05,291.06,266.05,0.52,0,0.0,0,0,0,0,516.1,0,0.0,20201112,20201211
662,22267202676,花非花科技（原邂逅花坊）,佛山,336567077,邂逅花坊（花来坊南丰大道店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
875,22267202676,花非花科技（原邂逅花坊）,宿州,335724255,邂逅花坊（唯爱鲜花坊解放东路店）,99.0,83.7,1,99.0,89.5,89.5,15.3,6.0,0.06,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
753,22267202676,花非花科技（原邂逅花坊）,合肥,2042539241,季节花间（阜阳北路店）,99.0,86.4,1,99.0,96.0,96.0,12.6,3.0,0.03,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
202,22267202676,花非花科技（原邂逅花坊）,安顺,2043482899,三三花艺（安平街道店）,76.2,60.39,1,76.2,64.6,64.6,15.81,9.1,0.12,0,0.0,0,0,0,0,76.2,0,0.0,20201112,20201211
727,22267202676,花非花科技（原邂逅花坊）,长沙,2043167118,雅心花艺（圭塘街道店）,198.0,88.32,1,198.0,96.0,96.0,109.68,102.0,0.52,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
375,22267202676,花非花科技（原邂逅花坊）,湛江,336692532,邂逅花坊（尚雅家饰花艺馆新城大道店）,69.0,62.1,1,69.0,69.0,69.0,6.9,0.0,0.0,0,0.0,0,0,0,0,69.0,0,0.0,20201112,20201211
730,22267202676,花非花科技（原邂逅花坊）,东莞,336567072,邂逅花坊（潮州花店一品花艺一街店）,88.0,79.2,1,88.0,88.0,88.0,8.8,0.0,0.0,0,0.0,0,0,0,0,88.0,0,0.0,20201112,20201211
732,22267202676,花非花科技（原邂逅花坊）,天津,2043137370,百合花店（迎春园店）,792.5,365.62,1,792.5,400.75,400.75,426.88,386.25,0.49,0,0.0,0,0,0,0,792.5,0,0.0,20201112,20201211
617,22267202676,花非花科技（原邂逅花坊）,济宁,304992596,邂逅花坊（梅林花艺大同路店）,152.0,68.4,1,152.0,76.0,76.0,83.6,76.0,0.5,0,0.0,0,0,0,0,152.0,0,0.0,20201112,20201211
616,22267202676,花非花科技（原邂逅花坊）,运城,167744322,邂逅花坊（舜帝广场店）,29.0,20.7,1,29.0,12.0,12.0,8.3,6.0,0.21,0,0.0,0,0,0,0,29.0,0,0.0,20201112,20201211
614,22267202676,花非花科技（原邂逅花坊）,平顶山,170245900,邂逅花坊（四季春花卉永铭路店）,438.0,182.7,1,438.0,200.5,200.5,255.3,235.0,0.54,0,0.0,0,0,0,0,438.0,0,0.0,20201112,20201211
746,22267202676,花非花科技（原邂逅花坊）,东营,335757272,邂逅花坊（一品鲜花坊振兴路店）,156.1,67.54,1,156.1,75.05,75.05,88.56,81.05,0.52,0,0.0,0,0,0,0,156.1,0,0.0,20201112,20201211
748,22267202676,花非花科技（原邂逅花坊）,成都,2043463096,知心花艺（一环路店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,1,88.0,0,0,1,0,176.0,0,0.0,20201112,20201211
749,22267202676,花非花科技（原邂逅花坊）,上海,337012234,豆豆花卉（清西路店）,198.0,81.0,1,198.0,89.0,89.0,117.0,108.0,0.55,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
752,22267202676,花非花科技（原邂逅花坊）,青岛,2042459229,实力派鲜花婚庆（劲松四路店）,19.9,18.31,1,19.9,19.9,19.9,1.59,0.0,0.0,0,0.0,0,0,0,0,19.9,0,0.0,20201112,20201211
754,22267202676,花非花科技（原邂逅花坊）,上海,170246120,邂逅花坊（无忧花坊建港村店）,198.0,81.0,1,198.0,87.0,87.0,117.0,108.0,0.55,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
723,22267202676,花非花科技（原邂逅花坊）,吕梁,2042459199,新颖鲜花坊（胜利路店）,198.0,83.7,1,198.0,91.0,91.0,114.3,105.0,0.53,0,0.0,0,0,0,0,198.0,0,0.0,20201112,20201211
756,22267202676,花非花科技（原邂逅花坊）,成都,167744246,邂逅花坊（教育街店）,216.0,91.8,1,216.0,102.0,102.0,124.2,114.0,0.53,0,0.0,0,0,0,0,216.0,0,0.0,20201112,20201211
611,22267202676,花非花科技（原邂逅花坊）,天津,2036171153,邂逅花坊（八八花艺津南区店）,236.0,205.2,1,236.0,228.0,228.0,30.8,8.0,0.03,0,0.0,0,0,0,0,236.0,0,0.0,20201112,20201211
759,22267202676,花非花科技（原邂逅花坊）,南充,300692763,邂逅花坊（如意源花店北环路）,176.0,76.5,1,176.0,82.0,82.0,99.5,91.0,0.52,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
609,22267202676,花非花科技（原邂逅花坊）,重庆,336962660,雅艺花坊（人民东路店）,29.0,23.4,1,29.0,17.0,17.0,5.6,3.0,0.1,0,0.0,0,0,0,0,29.0,0,0.0,20201112,20201211
253,22267202676,花非花科技（原邂逅花坊）,济南,2036905303,邂逅花坊（喜来屋鲜花坊花园北路店）,69.0,62.1,1,69.0,69.0,69.0,6.9,0.0,0.0,0,0.0,0,0,0,0,69.0,0,0.0,20201112,20201211
766,22267202676,花非花科技（原邂逅花坊）,南平,170246082,邂逅花坊（七月花艺威龙花园店）,176.0,76.5,1,176.0,85.0,85.0,99.5,91.0,0.52,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
603,22267202676,花非花科技（原邂逅花坊）,酒泉,170245913,邂逅花坊（嘉韵鲜花婚庆仓后街店）,338.0,144.0,1,338.0,158.0,158.0,194.0,178.0,0.53,0,0.0,0,0,0,0,338.0,0,0.0,20201112,20201211
598,22267202676,花非花科技（原邂逅花坊）,温州,169732227,邂逅花坊（金桥路店）,176.0,73.8,1,176.0,81.0,81.0,102.2,94.0,0.53,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
187,22267202676,花非花科技（原邂逅花坊）,嘉兴,166924629,邂逅花坊（恋尚花花苑洪兴路店）,176.0,79.2,1,176.0,88.0,88.0,96.8,88.0,0.5,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
264,22267202676,花非花科技（原邂逅花坊）,贵阳,304952576,邂逅花坊（欢馨花店青岩镇店）,88.0,76.5,1,88.0,85.0,85.0,11.5,3.0,0.03,0,0.0,0,0,0,0,88.0,0,0.0,20201112,20201211
774,22267202676,花非花科技（原邂逅花坊）,昭通,335724256,邂逅花坊（花先生龙井路店）,176.0,73.8,1,176.0,78.5,78.5,102.2,94.0,0.53,0,0.0,0,0,0,0,176.0,0,0.0,20201112,20201211
775,22267202676,花非花科技（原邂逅花坊）,楚雄彝族自治州,2043369172,花之勿语（楚雄市店）,256.0,112.5,1,256.0,125.0,125.0,143.5,131.0,0.51,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
725,22267202676,花非花科技（原邂逅花坊）,福州,300672442,邂逅花坊（春田花花长乐北路店）,39.8,17.91,1,39.8,19.9,19.9,21.89,19.9,0.5,0,0.0,0,0,0,0,39.8,0,0.0,20201112,20201211
252,22267202676,花非花科技（原邂逅花坊）,廊坊,300672441,邂逅花坊（玫玫有约花工坊新开路店）,99.0,77.4,1,99.0,86.0,86.0,21.6,13.0,0.13,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
874,22267202676,花非花科技（原邂逅花坊）,石家庄,169732242,邂逅花坊（天缘婚礼朝阳路店）,168.0,140.4,1,168.0,151.5,151.5,27.6,12.0,0.07,0,0.0,0,0,0,0,168.0,0,0.0,20201112,20201211
639,22267202676,花非花科技（原邂逅花坊）,曲靖,335724240,邂逅花坊（艺客花卉中心观音街店）,158.2,139.59,1,158.2,155.1,155.1,18.61,3.1,0.02,0,0.0,0,0,0,0,158.2,0,0.0,20201112,20201211
661,22267202676,花非花科技（原邂逅花坊）,安阳,336829554,邂逅花坊（思情花艺枣乡大道店）,256.0,112.5,1,256.0,125.0,125.0,143.5,131.0,0.51,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
226,22267202676,花非花科技（原邂逅花坊）,常德,2036825263,邂逅花坊（好日子婚庆鲜花桃源县店）,152.0,60.3,1,152.0,62.5,62.5,91.7,85.0,0.56,0,0.0,0,0,0,0,152.0,0,0.0,20201112,20201211
669,22267202676,花非花科技（原邂逅花坊）,北京,300672445,邂逅花坊（晨花飞扬花店西环路店）,99.0,81.0,1,99.0,84.5,84.5,18.0,9.0,0.09,0,0.0,0,0,0,0,99.0,0,0.0,20201112,20201211
227,22267202676,花非花科技（原邂逅花坊）,泉州,336742230,邂逅花坊（天天鲜花鲤中街道店）,442.0,186.88,1,442.0,214.0,214.0,251.12,228.0,0.52,0,0.0,0,0,0,0,438.0,0,4.0,20201112,20201211
671,22267202676,花非花科技（原邂逅花坊）,淄博,300682427,邂逅花坊（以琳重庆路店）,76.0,63.0,1,76.0,70.0,70.0,13.0,6.0,0.08,0,0.0,0,0,0,0,76.0,0,0.0,20201112,20201211
672,22267202676,花非花科技（原邂逅花坊）,庆阳,2043362460,友谊鲜花（兰州路店）,278.0,122.4,1,278.0,136.0,136.0,155.6,142.0,0.51,0,0.0,0,0,0,0,278.0,0,0.0,20201112,20201211
657,22267202676,花非花科技（原邂逅花坊）,昌吉回族自治州,166924759,邂逅花坊(爱尚鲜花青年北路店),29.0,26.1,1,29.0,29.0,29.0,2.9,0.0,0.0,0,0.0,0,0,0,0,29.0,0,0.0,20201112,20201211
653,22267202676,花非花科技（原邂逅花坊）,延边,335717238,邂逅花坊（花度花艺大宇路店）,29.0,26.68,1,29.0,29.0,29.0,2.32,0.0,0.0,0,0.0,0,0,0,0,29.0,0,0.0,20201112,20201211
678,22267202676,花非花科技（原邂逅花坊）,六安,300722389,邂逅花坊（鑫徽园艺店江天路店）,69.0,62.1,1,69.0,69.0,69.0,6.9,0.0,0.0,0,0.0,0,0,0,0,69.0,0,0.0,20201112,20201211
224,22267202676,花非花科技（原邂逅花坊）,西安,166924932,邂逅花坊（红玫瑰婚庆鲜花丰镐西路店）,256.0,112.5,1,256.0,125.0,125.0,143.5,131.0,0.51,0,0.0,0,0,0,0,256.0,0,0.0,20201112,20201211
222,22267202676,花非花科技（原邂逅花坊）,苏州,336942780,纤纤花卉（兴浦街店）,176.2,76.68,1,176.2,85.2,85.2,99.52,91.0,0.52,0,0.0,0,0,0,0,176.2,0,0.0,20201112,20201211
649,22267202676,花非花科技（原邂逅花坊）,徐州,300742116,邂逅花坊（伊爱花艺镇平街店）,39.8,18.31,1,39.8,19.9,19.9,21.49,19.9,0.5,0,0.0,0,0,0,0,39.8,0,0.0,20201112,20201211
219,22267202676,花非花科技（原邂逅花坊）,上海,167987396,邂逅花坊（惠南镇英雄村店）,79.8,69.12,1,79.8,73.8,73.8,10.68,3.0,0.04,0,0.0,0,0,0,0,79.8,0,0.0,20201112,20201211
