,供应商ID,供应商名,城市名,门店ID,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
680,22267202676,花非花科技（原邂逅花坊）,吉安,170245961,邂逅花坊（玲珑花艺长岗北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
681,22267202676,花非花科技（原邂逅花坊）,周口,2043473066,江南花坊（步行街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
683,22267202676,花非花科技（原邂逅花坊）,云浮,336809804,邂逅花坊（天长地久花店天平路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
684,22267202676,花非花科技（原邂逅花坊）,宿迁,171029576,邂逅花坊（人民南路一店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
685,22267202676,花非花科技（原邂逅花坊）,宝鸡,300722378,邂逅花坊（遇见花艺中山东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
686,22267202676,花非花科技（原邂逅花坊）,苏州,2042489195,鑫缘花店（松陵镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
687,22267202676,花非花科技（原邂逅花坊）,东莞,304912654,邂逅花坊（锦缘婚庆花艺霄边大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
688,22267202676,花非花科技（原邂逅花坊）,杭州,167744214,邂逅花坊（北干街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,164.1,0,0,2,0,0.0,0,0.0,20201112,20201211
693,22267202676,花非花科技（原邂逅花坊）,重庆,305185462,邂逅花坊（花仙子花坊梁山街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
698,22267202676,花非花科技（原邂逅花坊）,南宁,170245994,邂逅花坊（勿忘有约花店北大北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
699,22267202676,花非花科技（原邂逅花坊）,丽江,304992603,邂逅花坊（创艺花行西安街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
700,22267202676,花非花科技（原邂逅花坊）,黔南布依族苗族自治州,2043167115,花满楼（金盆街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
703,22267202676,花非花科技（原邂逅花坊）,哈尔滨,170245932,邂逅花坊（雨小屋鲜花牌路大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
705,22267202676,花非花科技（原邂逅花坊）,孝感,335774223,邂逅花坊（泰合花店粮机北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
712,22267202676,花非花科技（原邂逅花坊）,深圳,2043492996,花草季花艺生活馆（园岭街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
713,22267202676,花非花科技（原邂逅花坊）,青岛,170245893,邂逅花坊（竹青鲜花华城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
714,22267202676,花非花科技（原邂逅花坊）,合肥,2042489184,花弈坊（岳西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
719,22267202676,花非花科技（原邂逅花坊）,石家庄,300742565,邂逅花坊（万花丛婚庆中山东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
721,22267202676,花非花科技（原邂逅花坊）,合肥,2036091502,花间花坊鲜花店（名城沁园店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
722,22267202676,花非花科技（原邂逅花坊）,平顶山,170246091,邂逅花坊（佳甜鲜花建设路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
724,22267202676,花非花科技（原邂逅花坊）,安阳,2034999431,邂逅花坊（鲜花婚庆解放大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
728,22267202676,花非花科技（原邂逅花坊）,安阳,2035019334,邂逅花坊（勿忘我花店婚庆策划滑县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
731,22267202676,花非花科技（原邂逅花坊）,九江,304892609,邂逅花坊（唯尚鲜花湓城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
734,22267202676,花非花科技（原邂逅花坊）,淄博,305115443,邂逅花坊（福康蛋糕店高青县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,118.0,0,0,1,0,0.0,0,0.0,20201112,20201211
735,22267202676,花非花科技（原邂逅花坊）,石家庄,2043167117,贵族鲜花屋（平安南大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
736,22267202676,花非花科技（原邂逅花坊）,运城,170245965,邂逅花坊（轩轩鲜花中山西街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
737,22267202676,花非花科技（原邂逅花坊）,绥化,2036272730,邂逅花坊(芳菲花艺花园店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
739,22267202676,花非花科技（原邂逅花坊）,岳阳,169732202,邂逅花坊（花缘天岳大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
741,22267202676,花非花科技（原邂逅花坊）,合肥,304982544,邂逅花坊（龙之吻婚庆鲜花天水路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
742,22267202676,花非花科技（原邂逅花坊）,商丘,170246029,邂逅花坊（媚娘君兰苑团结西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
744,22267202676,花非花科技（原邂逅花坊）,北京,336942778,爱四分之一鲜花（西环路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
745,22267202676,花非花科技（原邂逅花坊）,大连,166924904,邂逅花坊（Flower鲜花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
747,22267202676,花非花科技（原邂逅花坊）,朝阳,2036282577,邂逅花坊（四季芳庭柳城路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
750,22267202676,花非花科技（原邂逅花坊）,庆阳,2042539236,情艺鲜花（安定西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
751,22267202676,花非花科技（原邂逅花坊）,惠州,170245974,邂逅花坊（麦地花边南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
757,22267202676,花非花科技（原邂逅花坊）,合肥,335746167,邂逅花坊（邻家花坊庐阳区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
761,22267202676,花非花科技（原邂逅花坊）,合肥,304952571,邂逅花坊（转角花房淮海大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
762,22267202676,花非花科技（原邂逅花坊）,重庆,169732212,邂逅花坊（紫罗兰园艺鲜花坊学田湾正街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
770,22267202676,花非花科技（原邂逅花坊）,菏泽,169732231,邂逅花坊(花田小筑店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
771,22267202676,花非花科技（原邂逅花坊）,东营,304892604,邂逅花坊（心意鲜花淄博路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
779,22267202676,花非花科技（原邂逅花坊）,赣州,2043372415,欣颖花艺（东阳山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
784,22267202676,花非花科技（原邂逅花坊）,淮北,2042489182,阳光花业（南黎街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,504.0,0,0,1,0,0.0,0,0.0,20201112,20201211
792,22267202676,花非花科技（原邂逅花坊）,邯郸,171029572,邂逅花坊（光明北大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
798,22267202676,花非花科技（原邂逅花坊）,丹东,166924707,邂逅花坊（葵苑鲜花九经街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
799,22267202676,花非花科技（原邂逅花坊）,南充,166924721,邂逅花坊（嘉兴路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
800,22267202676,花非花科技（原邂逅花坊）,伊犁哈萨克自治州,167739008,邂逅花坊(四川路店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.0,1,0,0,0,0.0,0,0.0,20201112,20201211
804,22267202676,花非花科技（原邂逅花坊）,马鞍山,169732203,邂逅花坊（爱吧花屋鹊桥二村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
808,22267202676,花非花科技（原邂逅花坊）,哈尔滨,169732236,邂逅花坊（丹妮花坊小十街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
811,22267202676,花非花科技（原邂逅花坊）,深圳,167744308,邂逅花坊（工业九路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
812,22267202676,花非花科技（原邂逅花坊）,石家庄,335784169,邂逅花坊（明星鲜花振岗路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
813,22267202676,花非花科技（原邂逅花坊）,佛山,170246096,邂逅花坊（品雅轩花店桂城南新三路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
820,22267202676,花非花科技（原邂逅花坊）,恩施土家族苗族自治州,2042489198,樱木花都（凤翔大店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
823,22267202676,花非花科技（原邂逅花坊）,锦州,2036835237,邂逅花坊(朵朵鲜花店大凌河镇店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.9,0,0,1,0,0.0,0,0.0,20201112,20201211
826,22267202676,花非花科技（原邂逅花坊）,蚌埠,170245901,邂逅花坊（天堂鸟花店体育路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
828,22267202676,花非花科技（原邂逅花坊）,西安,335764132,邂逅花坊（爱琴海鲜花婚庆电子正街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
829,22267202676,花非花科技（原邂逅花坊）,重庆,305115444,邂逅花坊（非爱不可沙坪坝区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
834,22267202676,花非花科技（原邂逅花坊）,盐城,2036171155,邂逅花坊（七里香花艺射阳县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
836,22267202676,花非花科技（原邂逅花坊）,南充,166924699,邂逅花坊（镇泰路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
841,22267202676,花非花科技（原邂逅花坊）,金华,167744334,邂逅花坊（花开相爱艳玲花都三江街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
843,22267202676,花非花科技（原邂逅花坊）,安阳,2043503920,Flower花无缺,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
845,22267202676,花非花科技（原邂逅花坊）,开封,2036272726,邂逅花坊（鑫源鲜花店人民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
848,22267202676,花非花科技（原邂逅花坊）,潍坊,335787326,邂逅花坊（更懂女人的花店晨曲婚庆青州市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
852,22267202676,花非花科技（原邂逅花坊）,石家庄,166924816,邂逅花坊（花赞鲜花婚庆店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
853,22267202676,花非花科技（原邂逅花坊）,深圳,2043482901,欣颖鲜花店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
854,22267202676,花非花科技（原邂逅花坊）,深圳,335754034,邂逅花坊（香槟花店建安二路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
855,22267202676,花非花科技（原邂逅花坊）,青岛,166924741,邂逅花坊（花千谷鲜花婚礼文化路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
857,22267202676,花非花科技（原邂逅花坊）,盘锦,166924857,邂逅花坊(振兴小区店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
859,22267202676,花非花科技（原邂逅花坊）,昌吉回族自治州,300732690,邂逅花坊（韦爵爷花店建国西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
866,22267202676,花非花科技（原邂逅花坊）,衡阳,336869424,邂逅花坊（浪漫人生婚庆蒸阳大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
873,22267202676,花非花科技（原邂逅花坊）,日照,300712249,邂逅花坊（花之语海滨三路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
879,22267202676,花非花科技（原邂逅花坊）,衡阳,167744261,邂逅花坊（罗曼蒂克鲜花婚庆店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
882,22267202676,花非花科技（原邂逅花坊）,合肥,2042459227,水墨林花店（宿州路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
886,22267202676,花非花科技（原邂逅花坊）,榆林,170246123,邂逅花坊（鼓楼婚庆花卉新建北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
890,22267202676,花非花科技（原邂逅花坊）,厦门,300712254,邂逅花坊（嘉禾路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,80.0,0,0,1,0,0.0,0,0.0,20201112,20201211
892,22267202676,花非花科技（原邂逅花坊）,上海,2036835239,素喜鲜花花艺店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
893,22267202676,花非花科技（原邂逅花坊）,长春,2043368132,岩琪儿鲜花店（自由大路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
895,22267202676,花非花科技（原邂逅花坊）,重庆,305145172,邂逅花坊（强发鲜花经营部北碚区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
901,22267202676,花非花科技（原邂逅花坊）,湘西土家族苗族自治州,335756058,邂逅花坊（花花世界民安街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
902,22267202676,花非花科技（原邂逅花坊）,绍兴,2042449190,袭人花店（天竺路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
906,22267202676,花非花科技（原邂逅花坊）,湖州,166924715,邂逅花坊（花立方花艺馆云鸿东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
908,22267202676,花非花科技（原邂逅花坊）,开封,2036925160,邂逅花坊（红顶屋鲜花文卫路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
909,22267202676,花非花科技（原邂逅花坊）,中山,300672899,邂逅花坊（依伊花艺金光大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
910,22267202676,花非花科技（原邂逅花坊）,徐州,167744263,邂逅花坊(香都鲜花婚庆大庙镇店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
911,22267202676,花非花科技（原邂逅花坊）,淮南,300672438,邂逅花坊（韦爵爷大通街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
913,22267202676,花非花科技（原邂逅花坊）,上海,170246105,邂逅花坊（博艺花卉宝安公路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
915,22267202676,花非花科技（原邂逅花坊）,杭州,166924767,邂逅花坊,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
918,22267202676,花非花科技（原邂逅花坊）,昭通,2042569174,花先生（旧府街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
923,22267202676,花非花科技（原邂逅花坊）,淮安,166924912,邂逅花坊（黄河花园小区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
928,22267202676,花非花科技（原邂逅花坊）,韶关,167744238,邂逅花坊（花一元花坊新兴路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
933,22267202676,花非花科技（原邂逅花坊）,东莞,167744260,邂逅花坊（思露花艺店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
934,22267202676,花非花科技（原邂逅花坊）,达州,2042539246,红之花花艺（渠南街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
935,22267202676,花非花科技（原邂逅花坊）,阜新,2036892629,邂逅花坊（心花怒放建设路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
938,22267202676,花非花科技（原邂逅花坊）,上饶,304992578,邂逅花坊（我在等你信江东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
939,22267202676,花非花科技（原邂逅花坊）,宜宾,169732219,邂逅花坊（米朵花艺翠屏区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
940,22267202676,花非花科技（原邂逅花坊）,上海,2042459213,花知壶（三林路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,166.0,0,1,0,0,0.0,0,0.0,20201112,20201211
941,22267202676,花非花科技（原邂逅花坊）,赣州,169732237,邂逅花坊（花时间花店张家围路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
942,22267202676,花非花科技（原邂逅花坊）,柳州,170246037,邂逅花坊（锦绣花店北雀路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
944,22267202676,花非花科技（原邂逅花坊）,烟台,169732199,邂逅花坊（花轩花艺文昌北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
945,22267202676,花非花科技（原邂逅花坊）,宿迁,2042459204,情意婚庆花店（人民南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
949,22267202676,花非花科技（原邂逅花坊）,长春,300702811,邂逅花坊（缘梦花艺建设胡同店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
952,22267202676,花非花科技（原邂逅花坊）,鞍山,169732235,邂逅花坊（兰馨花艺震兴路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
953,22267202676,花非花科技（原邂逅花坊）,株洲,166924653,邂逅花坊（花样年华金帝商业广场店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
954,22267202676,花非花科技（原邂逅花坊）,阳泉,166924654,邂逅花坊（北大西街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
958,22267202676,花非花科技（原邂逅花坊）,苏州,170245979,邂逅花坊（花开半夏鲜花桃园路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
960,22267202676,花非花科技（原邂逅花坊）,乌鲁木齐,300712247,邂逅花坊（陌上花开钱塘江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
963,22267202676,花非花科技（原邂逅花坊）,随州,300722391,邂逅花坊（悠然花坊文峰店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
964,22267202676,花非花科技（原邂逅花坊）,韶关,169732250,邂逅花坊（艺雅花店建设一路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
965,22267202676,花非花科技（原邂逅花坊）,中山,166924874,邂逅花坊（花姿海环洲北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
970,22267202676,花非花科技（原邂逅花坊）,抚州,2042459248,蜗居（日峰路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
972,22267202676,花非花科技（原邂逅花坊）,绍兴,166924709,邂逅花坊（暨阳街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
976,22267202676,花非花科技（原邂逅花坊）,崇左,2036902658,邂逅花坊（花瓣雨花坊屏山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
980,22267202676,花非花科技（原邂逅花坊）,镇江,170246038,邂逅花坊（春艳鲜花三茅宫店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
986,22267202676,花非花科技（原邂逅花坊）,绍兴,166924635,邂逅花坊（梦之谷解放南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
988,22267202676,花非花科技（原邂逅花坊）,烟台,167744229,邂逅花坊（建昌南街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
989,22267202676,花非花科技（原邂逅花坊）,天津,170245895,邂逅花坊（花雨鲜花坊王顶堤苑东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
991,22267202676,花非花科技（原邂逅花坊）,伊春,169732256,邂逅花坊（雨露花店物贸商厦店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
993,22267202676,花非花科技（原邂逅花坊）,哈尔滨,2042539231,韦爵爷鲜花店（巴陵街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201112,20201211
