,Unnamed: 0,供应商ID,供应商名,城市名,门店ID,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
0,0,22267202676,花非花科技（原邂逅花坊）,廊坊,2056439254,邂逅花坊（小立鲜花三河市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
1,1,22267202676,花非花科技（原邂逅花坊）,郑州,2048868378,邂逅花坊（情人草少典路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
2,45,22267202676,花非花科技（原邂逅花坊）,哈尔滨,170246079,邂逅花坊（心缘鲜花店南岗区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
3,46,22267202676,花非花科技（原邂逅花坊）,深圳,166924952,邂逅花坊（雅涵花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
4,47,22267202676,花非花科技（原邂逅花坊）,漳州,170246023,邂逅花坊（伊甸园花藝空间竹围内店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
5,48,22267202676,花非花科技（原邂逅花坊）,乐山,2043167110,花之魅（名山西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
6,49,22267202676,花非花科技（原邂逅花坊）,曲靖,2036852685,邂逅花坊（佳园花艺内环东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
7,55,22267202676,花非花科技（原邂逅花坊）,长沙,166924712,邂逅花坊（遇见花开榔黎街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
8,57,22267202676,花非花科技（原邂逅花坊）,重庆,169732212,邂逅花坊（紫罗兰园艺鲜花坊学田湾正街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
9,58,22267202676,花非花科技（原邂逅花坊）,宁波,170246072,邂逅花坊（情谊花店孙塘路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
10,60,22267202676,花非花科技（原邂逅花坊）,徐州,305175467,邂逅花坊（花物语和信广场店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
11,61,22267202676,花非花科技（原邂逅花坊）,太原,170245927,邂逅花坊（予花舍新庄社区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
12,62,22267202676,花非花科技（原邂逅花坊）,成都,335716055,邂逅花坊（玖月花艺学府路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
13,63,22267202676,花非花科技（原邂逅花坊）,保定,171029611,邂逅花坊（花道鲜花婚庆李庄街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
14,64,22267202676,花非花科技（原邂逅花坊）,秦皇岛,2042569160,陆芳鲜花店（昌黎县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
15,65,22267202676,花非花科技（原邂逅花坊）,金华,167744157,邂逅花坊（云山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
16,70,22267202676,花非花科技（原邂逅花坊）,遵义,335746166,邂逅花坊（那沐野花艺昆明路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
17,71,22267202676,花非花科技（原邂逅花坊）,合肥,167744294,邂逅花坊（翡翠路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
18,72,22267202676,花非花科技（原邂逅花坊）,乐山,2043147282,康乃馨花艺馆（新盛路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
19,73,22267202676,花非花科技（原邂逅花坊）,襄阳,2036855283,邂逅花坊（花漾花艺生活馆台湾街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
20,75,22267202676,花非花科技（原邂逅花坊）,苏州,170246032,邂逅花坊（思情花语珠江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
21,81,22267202676,花非花科技（原邂逅花坊）,丽江,2043368137,四季花坊（祥和路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
22,83,22267202676,花非花科技（原邂逅花坊）,威海,2042569163,一花一木（杏林西区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
23,85,22267202676,花非花科技（原邂逅花坊）,重庆,2042579196,钰新花艺（滨江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
24,86,22267202676,花非花科技（原邂逅花坊）,潍坊,169732223,邂逅花坊（鲜花坊文苑北区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
25,88,22267202676,花非花科技（原邂逅花坊）,天津,2043492995,琦琦花艺批发（津滨大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
26,91,22267202676,花非花科技（原邂逅花坊）,延边,170246117,邂逅花坊（百合花艺阿里郎花园小区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
27,93,22267202676,花非花科技（原邂逅花坊）,鸡西,304902552,邂逅花坊（云路鲜花批发鸡冠区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
28,94,22267202676,花非花科技（原邂逅花坊）,泸州,170245998,邂逅花坊（千寻花店星光路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
29,95,22267202676,花非花科技（原邂逅花坊）,佛山,336992447,洛施花艺（大良街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,93.0,0,0,1,0,0.0,0,0.0,20201001,20201031
30,97,22267202676,花非花科技（原邂逅花坊）,武汉,170246019,邂逅花坊（芳草园花艺馆建设大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
31,98,22267202676,花非花科技（原邂逅花坊）,蚌埠,2043372417,先花店简爱花艺（城关镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
32,99,22267202676,花非花科技（原邂逅花坊）,济南,2036905304,邂逅花坊（钰铭鲜花婚庆东大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
33,100,22267202676,花非花科技（原邂逅花坊）,合肥,2042459233,逸花坊（长丰路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
34,101,22267202676,花非花科技（原邂逅花坊）,潍坊,166924868,邂逅花坊（中菲鲜花青年路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
35,103,22267202676,花非花科技（原邂逅花坊）,汕头,167744265,邂逅花坊（金墩园店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.9,0,0,1,0,0.0,0,0.0,20201001,20201031
36,104,22267202676,花非花科技（原邂逅花坊）,洛阳,170245983,邂逅花坊（缘来是你鲜花宜人路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
37,105,22267202676,花非花科技（原邂逅花坊）,上海,336962662,洛施花艺（Flowers花艺桂平路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
38,108,22267202676,花非花科技（原邂逅花坊）,酒泉,2043157299,薇艺鲜花（金塔路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
39,111,22267202676,花非花科技（原邂逅花坊）,南宁,170246103,邂逅花坊（晴初花店德政路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
40,113,22267202676,花非花科技（原邂逅花坊）,南宁,170245984,邂逅花坊（花缘花坊秀灵路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
41,114,22267202676,花非花科技（原邂逅花坊）,台州,166924627,邂逅花坊（环城北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
42,117,22267202676,花非花科技（原邂逅花坊）,安康,2042539229,花好月圆（向阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
43,119,22267202676,花非花科技（原邂逅花坊）,亳州,171029603,邂逅花坊（花里花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
44,120,22267202676,花非花科技（原邂逅花坊）,秦皇岛,2036905306,邂逅花坊（花之恋鲜花庆典海港区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
45,121,22267202676,花非花科技（原邂逅花坊）,南充,167744219,邂逅花坊（马驰街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
46,122,22267202676,花非花科技（原邂逅花坊）,深圳,335754034,邂逅花坊（香槟花店建安二路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
47,123,22267202676,花非花科技（原邂逅花坊）,景德镇,170246124,邂逅花坊（英子花艺步行街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
48,124,22267202676,花非花科技（原邂逅花坊）,桂林,2043167129,花草集（穿山东路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
49,125,22267202676,花非花科技（原邂逅花坊）,营口,2036081704,邂逅花坊（朵朵花艺大石桥市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
50,127,22267202676,花非花科技（原邂逅花坊）,宝鸡,170245957,邂逅花坊（紫金花坊鲜花婚庆火炬路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
51,128,22267202676,花非花科技（原邂逅花坊）,广州,304912653,邂逅花坊（知意花坊双山大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
52,129,22267202676,花非花科技（原邂逅花坊）,乌鲁木齐,300702807,邂逅花坊（柠檬草花语杭州东街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
53,131,22267202676,花非花科技（原邂逅花坊）,焦作,170245953,邂逅花坊（含笑花店丰收路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
54,133,22267202676,花非花科技（原邂逅花坊）,昆明,2043362453,爱络花卉（职教基地店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
55,134,22267202676,花非花科技（原邂逅花坊）,昆明,336942781,久久鲜花店（永兴路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
56,135,22267202676,花非花科技（原邂逅花坊）,泉州,335724241,邂逅花坊（名艺花店九二路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
57,136,22267202676,花非花科技（原邂逅花坊）,廊坊,304902556,邂逅花坊（克洛花店燕顺路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
58,139,22267202676,花非花科技（原邂逅花坊）,哈尔滨,166924713,邂逅花坊（英子鲜花坊宾州镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
59,140,22267202676,花非花科技（原邂逅花坊）,商丘,170246029,邂逅花坊（媚娘君兰苑团结西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,99.0,1,0,0,0,0.0,0,0.0,20201001,20201031
60,143,22267202676,花非花科技（原邂逅花坊）,徐州,167744263,邂逅花坊(香都鲜花婚庆大庙镇店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
61,144,22267202676,花非花科技（原邂逅花坊）,杭州,2042579194,创懿花艺先花店气球派对（九环路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
62,146,22267202676,花非花科技（原邂逅花坊）,安阳,2035019334,邂逅花坊（勿忘我花店婚庆策划滑县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
63,147,22267202676,花非花科技（原邂逅花坊）,杭州,304952580,邂逅花坊（花海富春街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
64,148,22267202676,花非花科技（原邂逅花坊）,宜昌,300682442,邂逅花坊（遇见花店城河大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
65,149,22267202676,花非花科技（原邂逅花坊）,呼和浩特,170245964,邂逅花坊（朵兰花坊兴安北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
66,150,22267202676,花非花科技（原邂逅花坊）,安阳,2036101242,邂逅花坊（花田千数迎春东街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
67,152,22267202676,花非花科技（原邂逅花坊）,嘉兴,2043157291,槿色花艺（斜西街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
68,153,22267202676,花非花科技（原邂逅花坊）,秦皇岛,166924847,邂逅花坊（阳光鲜花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
69,155,22267202676,花非花科技（原邂逅花坊）,上海,167744298,邂逅花坊（上海飞慈绿化安亭镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,683.0,0,0,1,0,0.0,0,0.0,20201001,20201031
70,156,22267202676,花非花科技（原邂逅花坊）,双鸭山,2036101245,壹号花坊（密语花店文化路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
71,160,22267202676,花非花科技（原邂逅花坊）,青岛,166924960,邂逅花坊（美誉鲜花江西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
72,161,22267202676,花非花科技（原邂逅花坊）,克拉玛依,170245916,邂逅花坊（克拉玛依店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
73,165,22267202676,花非花科技（原邂逅花坊）,荆州,300722377,邂逅花坊（香花坊花艺工作室御河路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
74,169,22267202676,花非花科技（原邂逅花坊）,长春,167744218,邂逅花坊（云裳花艺店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
75,170,22267202676,花非花科技（原邂逅花坊）,南宁,170245994,邂逅花坊（勿忘有约花店北大北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
76,171,22267202676,花非花科技（原邂逅花坊）,达州,166924869,邂逅花坊(罗浮广场店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
77,172,22267202676,花非花科技（原邂逅花坊）,哈尔滨,170245932,邂逅花坊（雨小屋鲜花牌路大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
78,173,22267202676,花非花科技（原邂逅花坊）,黔南布依族苗族自治州,2043167115,花满楼（金盆街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
79,176,22267202676,花非花科技（原邂逅花坊）,长沙,171029578,邂逅花坊（望城坡街道一店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
80,177,22267202676,花非花科技（原邂逅花坊）,丽江,304992603,邂逅花坊（创艺花行西安街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
81,182,22267202676,花非花科技（原邂逅花坊）,东莞,2036895303,邂逅花坊（红运花店花园街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
82,183,22267202676,花非花科技（原邂逅花坊）,桂林,336692531,邂逅花坊（雅致花店灵川县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
83,185,22267202676,花非花科技（原邂逅花坊）,扬州,2043463091,王姨喜铺（跃胜路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
84,189,22267202676,花非花科技（原邂逅花坊）,信阳,305235417,邂逅花坊（爱尚鲜花蓼北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
85,190,22267202676,花非花科技（原邂逅花坊）,吉林,2036855276,邂逅花坊（情缘鲜花婚庆永吉大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
86,193,22267202676,花非花科技（原邂逅花坊）,长春,2043157295,鲜花商行（华大城店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
87,195,22267202676,花非花科技（原邂逅花坊）,合肥,304982546,邂逅花坊（花落谁家蒙城北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
88,197,22267202676,花非花科技（原邂逅花坊）,广州,2036101240,邂逅花坊（柚子花艺黄埔大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
89,200,22267202676,花非花科技（原邂逅花坊）,绵阳,170246039,邂逅花坊（初遇鲜花警钟街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
90,204,22267202676,花非花科技（原邂逅花坊）,嘉兴,166924629,邂逅花坊（恋尚花花苑洪兴路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
91,205,22267202676,花非花科技（原邂逅花坊）,汉中,170245991,邂逅花坊（馨花怒放朝阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
92,206,22267202676,花非花科技（原邂逅花坊）,安顺,2043482899,三三花艺（安平街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
93,207,22267202676,花非花科技（原邂逅花坊）,东莞,166924873,邂逅花坊（虎门镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
94,212,22267202676,花非花科技（原邂逅花坊）,襄阳,2043127359,倾城花艺（汉江北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
95,213,22267202676,花非花科技（原邂逅花坊）,合肥,300712713,邂逅花坊（初见花屋紫云路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
96,214,22267202676,花非花科技（原邂逅花坊）,蚌埠,304982535,邂逅花坊（伊人花卉光彩大市场店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
97,215,22267202676,花非花科技（原邂逅花坊）,呼伦贝尔,167744304,邂逅花坊（四道街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
98,216,22267202676,花非花科技（原邂逅花坊）,天津,2034999436,邂逅花坊（艾昕鲜花彩妆工作室红桥区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
99,219,22267202676,花非花科技（原邂逅花坊）,郴州,2036825268,邂逅花坊（佩佩花坊芙蓉中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
100,220,22267202676,花非花科技（原邂逅花坊）,哈尔滨,2035019340,邂逅花坊（香梅花坊光仁街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
101,222,22267202676,花非花科技（原邂逅花坊）,重庆,166924866,邂逅花坊（思情花艺松青路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
102,223,22267202676,花非花科技（原邂逅花坊）,松原,167744236,邂逅花坊（长岭镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
103,226,22267202676,花非花科技（原邂逅花坊）,洛阳,170246031,邂逅花坊（花艺小栈健康路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
104,227,22267202676,花非花科技（原邂逅花坊）,东莞,171029574,邂逅花坊（元美中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
105,228,22267202676,花非花科技（原邂逅花坊）,广州,304892605,邂逅花坊（浪漫花店花东市场南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
106,229,22267202676,花非花科技（原邂逅花坊）,唐山,2036081703,邂逅花坊（花东家吉祥路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
107,230,22267202676,花非花科技（原邂逅花坊）,深圳,336952730,花艺轩（上星路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
108,232,22267202676,花非花科技（原邂逅花坊）,泉州,170246034,邂逅花坊（爱花居蘭馨花艺丰泽区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
109,234,22267202676,花非花科技（原邂逅花坊）,邢台,2042539254,邂逅花坊花悦鲜花店（清河县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.0,1,0,0,0,0.0,0,0.0,20201001,20201031
110,236,22267202676,花非花科技（原邂逅花坊）,咸宁,2042459214,花嫁（秀水大道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
111,238,22267202676,花非花科技（原邂逅花坊）,日照,335794211,邂逅花坊（初暖花艺荣成路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
112,239,22267202676,花非花科技（原邂逅花坊）,南阳,335794223,邂逅花坊（那时花开新华路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
113,241,22267202676,花非花科技（原邂逅花坊）,临汾,169732241,邂逅花坊（尧都区环城中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
114,242,22267202676,花非花科技（原邂逅花坊）,自贡,170245966,邂逅花坊（花叶景花坊健康路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
